,allstops.stop_id,allstops.stop_name,allstops.latitude,allstops.longitude,allstops.location_type,allstops.parent_station,center_dist
29602,8577564,"Baar, Ruessen",47.21312,8.562301,,,18.44948154504915
29603,8577566,"Baar, Pfaffentobel",47.2158,8.57239,,,18.237938666907485
29604,8577567,"Neuheim, Tal",47.206673,8.585917,,,19.400372470292975
29605,8577568,"Neuheim, Sarbach",47.204292,8.581049,,,19.6002635809633
29606,8577569,"Neuheim, Falken",47.199326,8.57389,,,20.070984866628745
29607,8577570,"Neuheim, Hinterburg",47.19774,8.570557,,,20.216144613570158
29608,8577571,"Oberägeri, Pfrundhaus",47.134556,8.614035,,,27.685107076515767
29609,8577572,"Oberägeri, Maienmatt",47.13558,8.615374,,,27.594006348690446
29610,8577573,"Alosen, Schmidte",47.140076,8.633142,,,27.415730741688773
29611,8577574,"Alosen, Hundtal",47.143112,8.65242,,,27.500844198276837
29612,8577575,"Zug, Schützenmatt",47.17242,8.509956,,,23.017875558616467
29613,8577576,"Zug, Schutzengel",47.173386,8.506785,,,22.935884485999186
29614,8577577,"Zug, Brüggli",47.17747,8.49809,,,22.566870159101658
29615,8577579,"Kollermühle, ZVB",47.182465,8.483546,,,22.20105448027727
29616,8577580,"Cham, Neudorf",47.18155,8.461277,,,22.68235077651472
29617,8577581,"Cham, Bahnhof",47.178024,8.456677,,,23.15322207077597
29618,8577582,"Cham, Gemeindehaus",47.180614,8.458833,,,22.831710594712494
29619,8577584,"Cham, Röhrliberg",47.185505,8.454836,,,22.392443660877433
29620,8577585,"Cham, Hammer",47.187874,8.451718,,,22.209422352278516
29621,8577586,"Cham, Lindencham",47.191837,8.445852,,,21.92841147304057
29622,8577587,"Hagendorn, Grobenmoos",47.195885,8.43616,,,21.75519218457094
29623,8577588,"Hagendorn, Ziegelei-Museum",47.197952,8.430662,,,21.695037512207662
29628,8577594,"Sins, Schulstrasse",47.19372,8.393561,,,23.31957884677645
29629,8577596,"Oberägeri, Breiten",47.13236,8.6225605,,,28.05978748398809
29630,8577597,"Morgarten, Oberbüel",47.123,8.635927,,,29.308512093517777
29867,8577867,"Horgen, Waidli",47.254158,8.605528,,,14.657912501196614
29905,8577912,"Horgen, untere Mühle",47.259186,8.598099,,,13.946707594811857
29931,8577957,"Auenstein, Steinbr. Jakobsberg",47.418255,8.156693,,,29.25065311216867
30429,8578524,"Rapperswil SG, Cityplatz",47.22678,8.819435,,,26.96517165035765
30430,8578525,"Rapperswil SG, Zeughaus",47.22788,8.825804,,,27.266284079061638
30431,8578526,"Rapperswil SG, Scheidweg",47.228714,8.830771,,,27.506626303637468
30432,8578527,"Jona, Kreuz",47.229908,8.8362875,,,27.759668306673877
30433,8578527:0,"Jona, Kreuz",47.229908,8.8362875,,,27.759668306673877
30434,8578527:0:K,"Jona, Kreuz",47.229908,8.8362875,,,27.759668306673877
30435,8578529,"Jona, Bollwies",47.229702,8.84236,,,28.14249522369847
30436,8578530,"Jona, Feldli",47.23006,8.845935,,,28.337843454096067
30437,8578531,"Jona, Jona-Center",47.230038,8.847912,,,28.460598322574416
30438,8578532,"Jona, Erlen",47.230343,8.852016,,,28.69380996347525
30439,8578533,"Jona, St. Dionys",47.229725,8.858215,,,29.116827510330946
30440,8578534,"Jona, Buech Industrie",47.226303,8.865842,,,29.806390621480105
30464,8578561,"Ermenswil, Hirschen",47.244778,8.88503,,,29.936828586272167
30465,8578562,"Ermenswil, Post",47.246155,8.882686,,,29.707405028109907
30466,8578563,"Rüti ZH, Weier",47.253296,8.867405,,,28.313341330014115
30467,8578564,"Rüti ZH, Ferrach",47.25559,8.858565,,,27.60764381973239
30468,8578565,"Rüti ZH, Löwen",47.25887,8.851379,,,26.956324697087133
30550,8578668,"Baden, Bruggerstrasse",47.478855,8.303102,,,21.095370683379677
30551,8578669,"Baden, Schellenacker",47.483326,8.293408,,,21.978899171699304
30552,8578670,"Baden, Kapelle",47.483433,8.287516,,,22.362307722875393
30553,8578671,"Baden, Ifang",47.483482,8.284146,,,22.581901195952113
30554,8578672,"Baden, Ruschebach",47.482334,8.278999,,,22.849286275832366
30555,8578673,"Turgi, Sitten",47.486286,8.265777,,,23.9316904670407
30556,8578674,"Gebenstorf, Brühl",47.48271,8.241073,,,25.373454128374075
30559,8578677,"Gebenstorf, Reuss",47.47948,8.231811,,,25.836900387879382
30560,8578678,"Wettingen, Zentrumsplatz",47.465862,8.326646,,,18.825490848472324
30561,8578678:0,"Wettingen, Zentrumsplatz",47.465862,8.326646,,Parent8578678,18.825490848472324
30562,8578678:0:A,"Wettingen, Zentrumsplatz",47.465862,8.326646,,Parent8578678,18.825490848472324
30563,8578678:0:B,"Wettingen, Zentrumsplatz",47.465862,8.326646,,Parent8578678,18.825490848472324
30564,8578678:0:C,"Wettingen, Zentrumsplatz",47.465862,8.326646,,Parent8578678,18.825490848472324
30565,8578678:0:D,"Wettingen, Zentrumsplatz",47.465862,8.326646,,Parent8578678,18.825490848472324
30566,8578678:0:E,"Wettingen, Zentrumsplatz",47.465862,8.326646,,Parent8578678,18.825490848472324
30567,8578678P,Zentrumsplatz,47.465862,8.326646,1,,18.825490848472324
30568,8578679,"Würenlos, Bettlen",47.446102,8.370798,,,14.839896869924845
30570,8578681,"Dättwil AG, Kantonsspital",47.454536,8.279619,,8578681P,21.402540911000543
30571,8578681:0,"Dättwil AG, Kantonsspital",47.454536,8.279619,,Parent8578681,21.402540911000543
30572,8578681:0:A,"Dättwil AG, Kantonsspital",47.454536,8.279619,,Parent8578681,21.402540911000543
30573,8578681:0:B,"Dättwil AG, Kantonsspital",47.454536,8.279619,,Parent8578681,21.402540911000543
30574,8578681:0:C,"Dättwil AG, Kantonsspital",47.454536,8.279619,,Parent8578681,21.402540911000543
30575,8578681:0:D,"Dättwil AG, Kantonsspital",47.454536,8.279619,,Parent8578681,21.402540911000543
30576,8578681P,Kantonsspital,47.454536,8.279619,1,,21.402540911000543
30577,8578682,"Baden, Rütihof Haberacher",47.437386,8.2643385,,,21.81361987517329
30578,8578683,"Baden, Segelhof",47.45821,8.278281,,,21.66013341059126
30581,8578688,"Möriken AG, Schloss Wildegg",47.419483,8.175011,,,27.9089778412083
30582,8578689,"Möriken AG, Oberäsch",47.418346,8.179377,,,27.56360068580906
30583,8578690,"Möriken AG, Gemeindehaus",47.416206,8.181946,,8578690P,27.334625113555365
30584,8578690:0,"Möriken AG, Gemeindehaus",47.416206,8.181946,,Parent8578690,27.334625113555365
30585,8578690:0:A,"Möriken AG, Gemeindehaus",47.416206,8.181946,,Parent8578690,27.334625113555365
30586,8578690:0:B,"Möriken AG, Gemeindehaus",47.416206,8.181946,,Parent8578690,27.334625113555365
30587,8578690:0:C,"Möriken AG, Gemeindehaus",47.416206,8.181946,,8578690P,27.334625113555365
30588,8578690P,Gemeindehaus,47.416206,8.181946,1,,27.334625113555365
30589,8578691,"Möriken AG, Steinler",47.412174,8.176143,,,27.701985112419532
30590,8578692,"Niederlenz, Schürz",47.40694,8.1755495,,,27.67285356422864
30591,8578693,"Niederlenz, Hetex",47.39916,8.178155,,,27.39036808593562
30592,8578694,"Niederlenz, Staufbergstrasse",47.398003,8.174525,,,27.65243537965658
30593,8578695,"Lenzburg, Traitafina",47.394592,8.173654,,,27.690235816875866
30594,8578696,"Lenzburg, Autobahn-Viadukt",47.39619,8.179879,,,27.234550969184212
30595,8578697,"Lenzburg, Volg",47.39241,8.180643,,,27.149313343804515
30596,8578698,"Staufen, Beyeler",47.386112,8.16847,,,28.03456972123583
30597,8578699,"Staufen, Lindenplatz",47.38395,8.168407,,,28.032766588888116
30598,8578700,"Staufen, Chrüzweg",47.38435,8.161679,,,28.540834137805778
30599,8578701,"Schafisheim, Ausserdorf",47.379017,8.14877,,,29.505797549825786
30600,8578701:0,"Schafisheim, Ausserdorf",47.379017,8.14877,,,29.505797549825786
30601,8578701:0:D,"Schafisheim, Ausserdorf",47.379017,8.14877,,,29.505797549825786
30602,8578702,"Schafisheim, Milchgasse",47.374172,8.143228,,,29.92673010565942
30603,8578703,"Seon, Post/Bahnhof",47.346577,8.1589575,,Parent8578703,28.952203478795415
30604,8578703:0,"Seon, Post/Bahnhof",47.346577,8.1589575,,Parent8578703,28.952203478795415
30605,8578703:0:A,"Seon, Post/Bahnhof",47.346577,8.1589575,,Parent8578703,28.952203478795415
30606,8578703:0:B,"Seon, Post/Bahnhof",47.346577,8.1589575,,Parent8578703,28.952203478795415
30607,8578703:0:C,"Seon, Post/Bahnhof",47.346577,8.1589575,,8578703P,28.952203478795415
30608,8578703P,Post/Bahnhof,47.346577,8.1589575,1,,28.952203478795415
30609,8578704,"Seon, Unterdorf",47.34813,8.161644,,,28.73056485338011
30610,8578705,"Egliswil, Zopf",47.345806,8.187937,,,26.79661537859286
30611,8578706,"Seengen, Feldgarage",47.329227,8.202786,,,26.01105886207281
30612,8578707,"Seengen, Rotes Haus",47.32259,8.206955,,,25.87055987405559
30613,8578708,"Seengen, Schloss Hallwyl",47.323856,8.195923,,,26.646427355251227
30614,8578710,"Boniswil, Eichholz",47.319374,8.1890335,,,27.267922279477606
30615,8578711,"Boniswil, Alte Schmiede",47.317368,8.186985,,,27.47201878101492
30616,8578712,"Boniswil, Bahnhof",47.315166,8.18455,,,27.710978734272775
30617,8578712:0,"Boniswil, Bahnhof",47.317104,8.184056,,,27.693254693230905
30618,8578712:0:A,"Boniswil, Bahnhof",47.317104,8.184056,,,27.693254693230905
30619,8578714,"Leutwil, Boniswilerstrasse",47.311253,8.173942,,,28.595673594035002
30620,8578715,"Leutwil, Dorfplatz",47.30906,8.174381,,,28.628367528282293
30621,8578716,"Leutwil, Zopf",47.31248,8.17183,,,28.714317856779132
30622,8578717,"Dürrenäsch, Wolfacker",47.317623,8.167123,,,28.91878896572383
30623,8578718,"Dürrenäsch, Ausserdorf",47.319996,8.161437,,,29.27619622161578
30624,8578719,"Dürrenäsch, Dorf",47.32133,8.157475,,,29.535355102111332
30625,8578720,"Dürrenäsch, Unterdorf",47.32166,8.153945,,,29.787543395540713
30633,8578726,"Lenzburg, Berufsschule",47.389698,8.191908,,8578726P,26.28518529378163
30634,8578726:0,"Lenzburg, Berufsschule",47.389698,8.191908,,Parent8578726,26.28518529378163
30635,8578726:0:A,"Lenzburg, Berufsschule",47.389698,8.191908,,Parent8578726,26.28518529378163
30636,8578726:0:B,"Lenzburg, Berufsschule",47.389698,8.191908,,Parent8578726,26.28518529378163
30637,8578726:0:C,"Lenzburg, Berufsschule",47.389698,8.191908,,Parent8578726,26.28518529378163
30638,8578726:0:E,"Lenzburg, Berufsschule",47.389698,8.191908,,8578726P,26.28518529378163
30639,8578726P,Berufsschule,47.389698,8.191908,1,,26.28518529378163
30640,8578728,"Lenzburg, Neuhofstrasse",47.390026,8.188359,,,26.554184488413107
30641,8578729,"Lenzburg, Mehrzweckhalle",47.389893,8.183023,,,26.955206150146157
30642,8578730,"Lenzburg, Kronenplatz",47.387707,8.1812,,,27.081841258203735
30643,8578732,"Lenzburg, Bachstrasse",47.38619,8.176717,,,27.413502221031354
30644,8578734,"Lenzburg, Beyeler",47.387276,8.169639,,,27.95088923853572
30645,8578735,"Lenzburg, Augustin Kellerstr.",47.388977,8.170429,,,27.898896004799
30646,8578736,"Lenzburg, Bahnhof",47.390827,8.171238,,Parent8578736,27.847623967144006
30647,8578736:0,"Lenzburg, Bahnhof",47.390827,8.171238,,Parent8578736,27.847623967144006
30648,8578736:0:A,"Lenzburg, Bahnhof",47.390827,8.171238,,Parent8578736,27.847623967144006
30649,8578736:0:B,"Lenzburg, Bahnhof",47.390827,8.171238,,Parent8578736,27.847623967144006
30650,8578736:0:C,"Lenzburg, Bahnhof",47.390827,8.171238,,Parent8578736,27.847623967144006
30651,8578736:0:E,"Lenzburg, Bahnhof",47.390827,8.171238,,Parent8578736,27.847623967144006
30652,8578736P,Bahnhof,47.390827,8.171238,1,,27.847623967144006
30653,8578737,"Lenzburg, Schule Lenzhard",47.390205,8.166216,,,28.222338105541354
30654,8578738,"Lenzburg, Langsamstig",47.389874,8.161329,,,28.58861199681323
30655,8578739,"Lenzburg, Dufourstrasse",47.388783,8.158886,,,28.767336708666164
30658,8578745,"Lenzburg, Zeughaus",47.389294,8.163781,,,28.401085090017972
30659,8578746,"Lenzburg, Angelrain",47.38917,8.175316,,,27.531804079393073
30660,8578747,"Lenzburg, Hypiplatz",47.387764,8.178406,,Parent8578747,27.292541797143258
30661,8578747:0,"Lenzburg, Hypiplatz",47.387764,8.178406,,Parent8578747,27.292541797143258
30662,8578747:0:A,"Lenzburg, Hypiplatz",47.387764,8.178406,,Parent8578747,27.292541797143258
30663,8578747:0:B,"Lenzburg, Hypiplatz",47.387764,8.178406,,Parent8578747,27.292541797143258
30664,8578747:0:C,"Lenzburg, Hypiplatz",47.387764,8.178406,,8578747P,27.292541797143258
30665,8578747P,Hypiplatz,47.387764,8.178406,1,,27.292541797143258
30666,8578750,"Lenzburg, Friedweg",47.384075,8.180678,,,27.10835532926709
30667,8578754,"Lenzburg, Fünfweiher",47.375805,8.184631,,,26.803724107059114
30668,8578755,"Ammerswil AG, Rebrain",47.368942,8.202732,,,25.458722845005514
30669,8578757,"Ammerswil AG, Dorfplatz",47.369312,8.207466,,,25.10051289920023
30675,8578764,"Seengen, Brestenberg",47.320114,8.2087965,,,25.803455844354822
30676,8578765,Tennwil,47.305878,8.222082,,,25.293946726535733
30677,8578766,"Meisterschwanden, Schulhaus",47.297653,8.223753,,,25.48205377811954
30678,8578767,"Meisterschwanden, Delphinweg",47.29651,8.226942,,,25.302607768262167
30679,8578768,"Fahrwangen, Bahnhof",47.295235,8.237489,,Parent8578768,24.615204696166124
30680,8578768:0,"Fahrwangen, Bahnhof",47.295235,8.237489,,Parent8578768,24.615204696166124
30681,8578768:0:A,"Fahrwangen, Bahnhof",47.295235,8.237489,,Parent8578768,24.615204696166124
30682,8578768:0:B,"Fahrwangen, Bahnhof",47.295235,8.237489,,Parent8578768,24.615204696166124
30683,8578768:0:C,"Fahrwangen, Bahnhof",47.295235,8.237489,,8578768P,24.615204696166124
30684,8578768P,Bahnhof,47.295235,8.237489,1,,24.615204696166124
30685,8578769,"Fahrwangen, Bärenplatz",47.294617,8.2428875,,,24.264744630054164
30686,8578770,"Bettwil, Chäsiplatz",47.290436,8.265202,,,22.914803283259666
30687,8578771,"Sarmenstorf, Schulhaus",47.309856,8.249795,,,23.173885748304848
30688,8578772,"Sarmenstorf, Altersheim",47.31541,8.251834,,,22.832023618720893
30689,8578773,"Sarmenstorf, Vorstadt",47.31499,8.247091,,,23.186799754221518
30692,8578779,"Bad Zurzach, Höfli",47.587257,8.291701,,,29.87601351755658
30693,8578780,"Bad Zurzach, Promenade",47.58643,8.295591,,,29.62093855566065
30694,8578781,"Bad Zurzach, Seesteg",47.583332,8.306694,,,28.833415103440437
30695,8578783,"Rekingen AG, Dorf",47.5701,8.321705,,,26.975987203557914
30696,8578784,"Böbikon, Dorfplatz",47.553864,8.333536,,,25.003219646552044
30697,8578785,"Böbikon, Schulhaus",47.553925,8.331371,,,25.11051312569523
30698,8578786,"Baldingen, Unterdorf",47.55545,8.319783,,,25.796748089085117
30699,8578787,"Baldingen, Mitteldorf",47.55507,8.316989,,,25.90072053844148
30700,8578788,"Baldingen, Oberdorf",47.555058,8.314492,,,26.022375093802392
30731,8578818,"Gachnang, Oberwilerstrasse",47.539196,8.854927,,,29.734857682513283
30732,8578819,"Gachnang, Trotte",47.539555,8.852008,,,29.583842723916046
30810,8578903,"Lengnau AG, Gewerbegebiet",47.528515,8.318454,,,23.65293839558167
30816,8578914,"Baden, Bahnhof West",47.47645,8.306937,,Parent8578914,20.70835308234344
30817,8578914:0,"Baden, Bahnhof West",47.475967,8.306712,,Parent8578914,20.694422091003222
30818,8578914:0:F,"Baden, Bahnhof West",47.475967,8.306712,,Parent8578914,20.694422091003222
30819,8578914:0:G,"Baden, Bahnhof West",47.475967,8.306712,,Parent8578914,20.694422091003222
30820,8578914:0:H,"Baden, Bahnhof West",47.475967,8.306712,,Parent8578914,20.694422091003222
30821,8578914:0:J,"Baden, Bahnhof West",47.475967,8.306712,,Parent8578914,20.694422091003222
30822,8578914:0:K,"Baden, Bahnhof West",47.475967,8.306712,,Parent8578914,20.694422091003222
30823,8578914:0:L/M,"Baden, Bahnhof West",47.47645,8.306937,,Parent8578914,20.70835308234344
30824,8578914:0:Q,"Baden, Bahnhof West",47.47645,8.306937,,Parent8578914,20.70835308234344
30825,8578914:0:R,"Baden, Bahnhof West",47.47645,8.306937,,Parent8578914,20.70835308234344
30826,8578914:0:S,"Baden, Bahnhof West",47.47645,8.306937,,Parent8578914,20.70835308234344
30827,8578914:0:T,"Baden, Bahnhof West",47.47645,8.306937,,Parent8578914,20.70835308234344
30828,8578914:0:U,"Baden, Bahnhof West",47.47645,8.306937,,Parent8578914,20.70835308234344
30829,8578914:0:V,"Baden, Bahnhof West",47.47645,8.306937,,Parent8578914,20.70835308234344
30830,8578914P,Bahnhof West,47.47645,8.306937,1,,20.70835308234344
31093,8579182,"Hütten, Friedhof",47.175785,8.661142,,,24.305006290521888
31096,8579186,"Oberrieden, Bahnhof",47.279423,8.579153,,,11.37878514991341
31098,8579188,"Oberrieden, Seehalde",47.273315,8.583187,,,12.114749185224643
31099,8579189,"Horgen, Scheller",47.26916,8.586924,,,12.636646750528005
31100,8579190,"Horgen, Plattenhof",47.265385,8.588218,,,13.067431894412572
31102,8579192,"Horgen, Spital",47.2631,8.588801,,,13.32404549283114
31177,8579278,"Wohlen AG, Brühlmattstrasse",47.342457,8.27581,,,20.32210149147357
31320,8579434,"Wettswil a.A., Dettenbühl",47.337715,8.474545,,,6.691463049258179
31323,8579440,"Wettswil a.A., Chilenholzstr.",47.334076,8.4787035,,,6.751655064105379
31324,8579442,"Wettswil a.A., Oberhusen",47.337685,8.477851,,,6.511639944876414
31325,8579443,"Wettswil a.A., Eggächer",47.340054,8.476413,,,6.412808541350383
31335,8579453,"Wettswil a.A., Heissächerstr.",47.341667,8.474356,,,6.414617176973997
31353,8579472,"Wettswil a.A., Strumbergächer",47.34301,8.47229,,,6.4439467608930014
31378,8579495,"Wettswil a.A., Rehweid",47.344315,8.470502,,,6.46576027938997
31380,8579497,"Wettswil a.A., Langächer",47.34361,8.4689665,,,6.605556533384168
31545,8579692,"Oberrohrdorf, Friedhof",47.419792,8.312533,,,17.775361460294583
31563,8579712,"Schlatt ZH, Berg b.Waltenstein",47.47994,8.815572,,,23.648176543708963
31616,8579815,"Fislisbach, Alterszentrum",47.44339,8.292923,,,20.003087570030825
31626,8579839,"Hauptikon, Dorf",47.230297,8.49544,,,16.804013152170196
31630,8579843,"Kloten, Sporthalle Ruebisbach",47.461956,8.5771055,,,9.732484838268185
31644,8579862,"Gebenstorf, Vogelsang",47.49308,8.242286,,,25.84368040761429
31650,8579869,"Fehraltorf, Schrännenbrunnen",47.39534,8.736233,,,14.900695473693617
31721,8579937,"Eglisau, Oberseglingen",47.572018,8.524365,,,21.611228765468773
31722,8579939,"Eglisau, Kaiserhof",47.572395,8.52777,,,21.64050776893277
31723,8579941,"Eglisau, Tössriederen",47.565727,8.543176,,,20.87917348246655
31724,8579942,"Eglisau, Altersheim",47.575497,8.527698,,,21.985734178141005
31725,8579944,"Eglisau, Wiler",47.576817,8.530914,,,22.123551826711847
31726,8579945,"Eglisau, Schlafapfelbaum",47.57935,8.519667,,,22.44784900910647
31741,8579963,"Fislisbach, Steinäcker",47.4334,8.289375,,,19.881038677209002
31743,8579967,"Kloten, Weinbergstrasse",47.466152,8.580151,,,10.246084043046464
31744,8579968,"Kloten, Egetswil",47.469555,8.584669,,,10.710426431633241
31745,8579969,"Kloten, Chanzler",47.46709,8.582028,,,10.38800867085479
31769,8579991,"Bonstetten, Sunnenberg",47.312447,8.473394,,,8.882167768247797
31770,8579994,"Wettswil a.A., Moosstrasse",47.33501,8.474751,,,6.886618336319805
31876,8580164,"Würenlingen, Sonne",47.53245,8.252975,,,27.6347754813236
31927,8580236,"Rotkreuz, Ibikon",47.13305,8.439906,,,28.315193962578025
31941,8580256,"Elsau, Pestalozzistrasse",47.499344,8.798944,,,23.714419854278194
31942,8580257,"Elsau, Ebnet",47.502087,8.801101,,,24.022353631706583
31943,8580258,"Elsau, Dorf",47.504776,8.801827,,,24.239979891852965
31944,8580259,"Elsau, Sportplatz",47.50208,8.790967,,,23.400581972615637
31945,8580260,"Elsau, Bännebrett",47.503883,8.784041,,,23.101908258676875
31946,8580261,"Winterthur, Chli-Hegi",47.50529,8.780735,,,23.000144849880304
31947,8580263,"Winterthur, Schlossacker",47.507225,8.767099,,,22.336731355382756
31948,8580264,"Winterthur, Grubenstr.",47.507343,8.765033,,,22.22619715807269
31949,8580265:0,"Winterthur, Hegifeld",47.506638,8.760524,,Parent8580265,21.91682528772957
31950,8580265:0:D,"Winterthur, Hegifeld",47.506638,8.760524,,Parent8580265,21.91682528772957
31951,8580265:0:E,"Winterthur, Hegifeld",47.506638,8.760524,,Parent8580265,21.91682528772957
31952,8580265P,Hegifeld,47.506638,8.760524,1,,21.91682528772957
31955,8580268,"Affoltern a.A., Bezirksspital",47.281197,8.457387,,,12.47035243483116
31956,8580270,"Wohlen AG, Freihofweg",47.349743,8.2752,,,20.22449891746989
31959,8580275,"Wohlen AG, Rummelring",47.350048,8.288306,,,19.24380152255143
31960,8580276,"Wohlen AG, Luegisland",47.349163,8.29224,,,18.9677944886703
31961,8580277,"Wohlen AG, Cheiblerrain",47.34732,8.292132,,,19.011811719239738
31962,8580278,"Wohlen AG, Zürcherhof",47.346043,8.290677,,,19.145745643998787
31963,8580281,"Wohlen AG, Sonnhalde",47.347862,8.286967,,,19.384277996394662
31964,8580282,"Wohlen AG, obere Haldenstrasse",47.348484,8.2843,,,19.570465968431794
31965,8580283,"Wohlen AG, Manor",47.350155,8.27776,,,20.026730205207333
31966,8580285,"Wohlen AG, Bünzstrasse",47.351147,8.274957,,,20.218741345272736
31967,8580286,"Wohlen AG, Kapellmatt",47.354355,8.279188,,,19.852565005692007
31968,8580287,"Wohlen AG, Rebbergstrasse",47.354935,8.281434,,,19.676196322250714
31970,8580289,"Buchberg, Engel",47.57256,8.562328,,,21.702848922840214
31971,8580290,"Buchberg, Kirche",47.574764,8.567026,,,21.97724028934709
31972,8580291,"Elsau, Tolhusen",47.487103,8.812122,,,23.816140206409067
31973,8580292,"Wädenswil, Ceder",47.229687,8.670907,,,19.243810746263488
31974,8580293,"Wohlen AG, Gyrenhübelstrasse",47.355377,8.282395,,,19.597953923344175
